"","representative","taxID","taxon","rank","score","kingdom","phylum","class","order","family","genus","species"
"83","1e46893aea058006e62cf1fb2238aad6c121aed8",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"84","47b16641c973a415204d1b0776c42ffb90570786",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"85","b2ce1ee225cd40a09f7adb270805eafe39e6f1dc",7746,"Petromyzontidae","family",1,"Metazoa","Chordata","Hyperoartia","Petromyzontiformes","Petromyzontidae","",""
"86","9e00d368ee6fcc7e1623d1487e82c0583b6a364b",8092,"Cottidae","family",NA,"Metazoa","Chordata","Actinopteri","Perciformes","Cottidae","",""
"87","100b9902e7d87b18e3da840dae97330ad105c412",504568,"Salmoninae","subfamily",1,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"88","06ce78e40017ce5f900342844e079a8089ca1b8e",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"89","7a0dd4ea9f4a960a0538109a91992a5d6526caa7",504568,"Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"90","a30f0c8e9b2e581f4b11daafc7709a77beb5a3f1",8016,"Oncorhynchus","genus",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus",""
"91","6769a1d25c8ad3be4f297dccfbd87cd2a4d4a583",33213,"Bilateria","clade",1,"Metazoa","","","","","",""
"92","c161735732d10ef81323d9b5812491897d2eb5ab",337687,"Muroidea","clade",1,"Metazoa","Chordata","Mammalia","Rodentia","","",""
"93","bc4625a95f7f6ac12e1f6ca677d2be5f7092b3e9",504568,"Salmoninae","subfamily",NA,"Metazoa","Chordata","Actinopteri","Salmoniformes","Salmonidae","",""
"94","98f5784e0e74581880bd2d1a521cd90cc169ae67",9126,"Passeriformes","order",0.9953,"Metazoa","Chordata","Aves","Passeriformes","","",""
