Sequencing.run,Sample_name,Sample_ID,Locus,Index.Set,Index.number,i7_Index_Name,i5_Index_Name,Well,Month.year,Creek,Station,Bio.rep,Dilution.factor,Type,rc
5,NGN0371,MiMammal.0621.4Pad.Up11.1,MiMammal,B,102,UDP0102,UDP0102,,621,4Pad,Up11,1,,sample,
5,NGN0372,MiMammal.0621.4Pad.Up11.2,MiMammal,B,103,UDP0103,UDP0103,,621,4Pad,Up11,2,,sample,
5,NGN0373,MiMammal.0621.4Pad.Up11.3,MiMammal,B,104,UDP0104,UDP0104,,621,4Pad,Up11,3,,sample,
5,NGN0374,MiMammal.0621.5Sqm.Dn.2,MiMammal,B,105,UDP0105,UDP0105,,621,5Sqm,Dn,2,,sample,
5,NGN0375,MiMammal.0621.5Sqm.Up.1,MiMammal,B,106,UDP0106,UDP0106,,621,5Sqm,Up,1,,sample,
5,NGN0376,MiMammal.0621.5Sqm.Up.3,MiMammal,B,107,UDP0107,UDP0107,,621,5Sqm,Up,3,,sample,
5,NGN0377,MiMammal.0721.1Prt.Up.2,MiMammal,B,108,UDP0108,UDP0108,,721,1Prt,Up,2,,sample,
5,NGN0378,MiMammal.0721.1Prt.Up.3,MiMammal,B,109,UDP0109,UDP0109,,721,1Prt,Up,3,,sample,
5,NGN0379,MiMammal.0721.2Brn.Dn.3,MiMammal,B,110,UDP0110,UDP0110,,721,2Brn,Dn,3,,sample,
5,NGN0380,MiMammal.0721.3Chk.Dn.2,MiMammal,B,111,UDP0111,UDP0111,,721,3Chk,Dn,2,,sample,
5,NGN0381,MiMammal.0721.3Chk.Dn.3,MiMammal,B,112,UDP0112,UDP0112,,721,3Chk,Dn,3,,sample,
5,NGN0382,MiMammal.0721.3Chk.Up.1,MiMammal,B,113,UDP0113,UDP0113,,721,3Chk,Up,1,,sample,
5,NGN0383,MiMammal.0721.4Pad.Dn.1,MiMammal,B,114,UDP0114,UDP0114,,721,4Pad,Dn,1,,sample,
5,NGN0384,MiMammal.0721.4Pad.Up11.2,MiMammal,B,115,UDP0115,UDP0115,,721,4Pad,Up11,2,,sample,
5,NGN0385,MiMammal.0721.4Pad.Up11.3,MiMammal,B,116,UDP0116,UDP0116,,721,4Pad,Up11,3,,sample,
5,NGN0386,MiMammal.0721.5Sqm.Dn.2,MiMammal,B,117,UDP0117,UDP0117,,721,5Sqm,Dn,2,,sample,
5,NGN0387,MiMammal.0721.5Sqm.Up.1,MiMammal,B,118,UDP0118,UDP0118,,721,5Sqm,Up,1,,sample,
5,NGN0388,MiMammal.0721.5Sqm.Up.3,MiMammal,B,119,UDP0119,UDP0119,,721,5Sqm,Up,3,,tech_rep,
5,NGN0389,MiMammal.0721.5Sqm.Up.1.TR2,MiMammal,B,120,UDP0120,UDP0120,,721,5Sqm,Up,1,TR2,tech_rep,
5,NGN0390,MiMammal.0721.5Sqm.Up.1.TR3,MiMammal,B,121,UDP0121,UDP0121,,721,5Sqm,Up,1,TR3,tech_rep,
5,NGN0391,MiMammal.0521.1Prt.Dn.1,MiMammal,B,122,UDP0122,UDP0122,,521,1Prt,Dn,1,,sample,
5,NGN0392,MiMammal.0521.1Prt.Up.1,MiMammal,B,123,UDP0123,UDP0123,,521,1Prt,Up,1,,sample,
5,NGN0393,MiMammal.0521.1Prt.Up.3,MiMammal,B,124,UDP0124,UDP0124,,521,1Prt,Up,3,,sample,
5,NGN0394,MiMammal.0521.2Brn.Dn.2,MiMammal,B,125,UDP0125,UDP0125,,521,2Brn,Dn,2,,sample,
5,NGN0395,MiMammal.0521.2Brn.Up.2,MiMammal,B,126,UDP0126,UDP0126,,521,2Brn,Up,2,,sample,
5,NGN0396,MiMammal.0521.2Brn.Up.3,MiMammal,B,127,UDP0127,UDP0127,,521,2Brn,Up,3,,sample,
5,NGN0397,MiMammal.0521.3Chk.Up.1,MiMammal,B,128,UDP0128,UDP0128,,521,3Chk,Up,1,,sample,
5,NGN0398,MiMammal.0521.3Chk.Up.3,MiMammal,B,129,UDP0129,UDP0129,,521,3Chk,Up,3,,sample,
5,NGN0399,MiMammal.0521.4Pad.Dn.3,MiMammal,B,130,UDP0130,UDP0130,,521,4Pad,Dn,3,,sample,
5,NGN0400,MiMammal.0521.4Pad.Up5.2,MiMammal,B,131,UDP0131,UDP0131,,521,4Pad,Up5,2,,sample,
5,NGN0401,MiMammal.0521.5Sqm.Dn.1,MiMammal,B,132,UDP0132,UDP0132,,521,5Sqm,Dn,1,,sample,
5,NGN0402,MiMammal.0521.5Sqm.Dn.2,MiMammal,B,133,UDP0133,UDP0133,,521,5Sqm,Dn,2,,sample,
5,NGN0403,MiMammal.0521.5Sqm.Up.2,MiMammal,B,134,UDP0134,UDP0134,,521,5Sqm,Up,2,,sample,
5,NGN0404,MiMammal.0521.5Sqm.Up.3,MiMammal,B,135,UDP0135,UDP0135,,521,5Sqm,Up,3,,sample,
5,NGN0405,MiMammal.Kangaroo.Run.5,MiMammal,B,136,UDP0136,UDP0136,,Kangaroo,Run,5,,,kangaroo,
5,NGN0406,MiFish.0621.1Prt.Dn.2,MiFish,B,137,UDP0137,UDP0137,,621,1Prt,Dn,2,,sample,
5,NGN0407,MiFish.0621.1Prt.Up.2,MiFish,B,138,UDP0138,UDP0138,,621,1Prt,Up,2,,sample,
5,NGN0408,MiFish.0621.3Chk.Dn.3,MiFish,B,139,UDP0139,UDP0139,,621,3Chk,Dn,3,,sample,
5,NGN0409,MiFish.0621.4Pad.Up11.2,MiFish,B,140,UDP0140,UDP0140,,621,4Pad,Up11,2,,sample,
5,NGN0410,MiFish.0621.4Pad.Up11.3,MiFish,B,141,UDP0141,UDP0141,,621,4Pad,Up11,3,,sample,
5,NGN0411,MiFish.0621.5Sqm.Dn.1,MiFish,B,142,UDP0142,UDP0142,,621,5Sqm,Dn,1,,sample,
5,NGN0412,MiFish.0621.5Sqm.Up.2,MiFish,B,143,UDP0143,UDP0143,,621,5Sqm,Up,2,,sample,
5,NGN0413,MiFish.0721.1Prt.Dn.1,MiFish,B,144,UDP0144,UDP0144,,721,1Prt,Dn,1,,sample,
5,NGN0414,MiFish.0721.1Prt.Up.3,MiFish,B,145,UDP0145,UDP0145,,721,1Prt,Up,3,,sample,
5,NGN0415,MiFish.0721.2Brn.Dn.1,MiFish,B,146,UDP0146,UDP0146,,721,2Brn,Dn,1,,sample,
5,NGN0416,MiFish.0721.2Brn.Up.3,MiFish,B,147,UDP0147,UDP0147,,721,2Brn,Up,3,,sample,
5,NGN0417,MiFish.0721.3Chk.Dn.1,MiFish,B,148,UDP0148,UDP0148,,721,3Chk,Dn,1,,sample,
5,NGN0418,MiFish.0721.3Chk.Dn.2,MiFish,B,149,UDP0149,UDP0149,,721,3Chk,Dn,2,,sample,
5,NGN0419,MiFish.0721.3Chk.Dn.3,MiFish,B,150,UDP0150,UDP0150,,721,3Chk,Dn,3,,sample,
5,NGN0420,MiFish.0721.3Chk.Up.3,MiFish,B,151,UDP0151,UDP0151,,721,3Chk,Up,3,,sample,
5,NGN0421,MiFish.0721.4Pad.Dn.1,MiFish,B,152,UDP0152,UDP0152,,721,4Pad,Dn,1,,sample,
5,NGN0422,MiFish.0721.4Pad.Up11.1,MiFish,B,153,UDP0153,UDP0153,,721,4Pad,Up11,1,,sample,
5,NGN0423,MiFish.0721.4Pad.Up11.2,MiFish,B,154,UDP0154,UDP0154,,721,4Pad,Up11,2,,sample,
5,NGN0424,MiFish.0721.4Pad.Up5.1,MiFish,B,155,UDP0155,UDP0155,,721,4Pad,Up5,1,,tech_rep,
5,NGN0425,MiFish.0721.4Pad.Up5.2,MiFish,B,156,UDP0156,UDP0156,,721,4Pad,Up5,2,,sample,
5,NGN0426,MiFish.0721.4Pad.Up5.3,MiFish,B,157,UDP0157,UDP0157,,721,4Pad,Up5,3,,sample,
5,NGN0427,MiFish.0721.5Sqm.Dn.1,MiFish,B,158,UDP0158,UDP0158,,721,5Sqm,Dn,1,,sample,
5,NGN0428,MiFish.0721.5Sqm.Up.1,MiFish,B,159,UDP0159,UDP0159,,721,5Sqm,Up,1,,sample,
5,NGN0429,MiFish.0721.5Sqm.Up.3,MiFish,B,160,UDP0160,UDP0160,,721,5Sqm,Up,3,,sample,
5,NGN0430,MiFish.0721.4Pad.Up5.1.TR2,MiFish,B,161,UDP0161,UDP0161,,721,4Pad,Up5,1,TR2,tech_rep,
5,NGN0431,MiFish.0721.4Pad.Up5.1.TR3,MiFish,B,162,UDP0162,UDP0162,,721,4Pad,Up5,1,TR3,tech_rep,
5,NGN0432,MiFish.0521.1Prt.Dn.1,MiFish,B,163,UDP0163,UDP0163,,521,1Prt,Dn,1,,sample,
5,NGN0433,MiFish.0521.1Prt.Up.1,MiFish,B,164,UDP0164,UDP0164,,521,1Prt,Up,1,,sample,
5,NGN0434,MiFish.0521.2Brn.Dn.3,MiFish,B,165,UDP0165,UDP0165,,521,2Brn,Dn,3,,sample,
5,NGN0435,MiFish.0521.3Chk.Dn.1,MiFish,B,166,UDP0166,UDP0166,,521,3Chk,Dn,1,,sample,
5,NGN0436,MiFish.0521.3Chk.Up.3,MiFish,B,167,UDP0167,UDP0167,,521,3Chk,Up,3,,sample,
5,NGN0437,MiFish.0521.4Pad.Dn.1,MiFish,B,168,UDP0168,UDP0168,,521,4Pad,Dn,1,,sample,
5,NGN0438,MiFish.0521.4Pad.Up11.1,MiFish,B,169,UDP0169,UDP0169,,521,4Pad,Up11,1,,sample,
5,NGN0439,MiFish.0521.4Pad.Up5.1,MiFish,B,170,UDP0170,UDP0170,,521,4Pad,Up5,1,,sample,
5,NGN0440,MiFish.0521.5Sqm.Dn.1,MiFish,B,171,UDP0171,UDP0171,,521,5Sqm,Dn,1,,sample,
5,NGN0441,MiFish.0521.5Sqm.Dn.2,MiFish,B,172,UDP0172,UDP0172,,521,5Sqm,Dn,2,,sample,
5,NGN0442,MiFish.0521.5Sqm.Up.2,MiFish,B,173,UDP0173,UDP0173,,521,5Sqm,Up,2,,sample,
5,NGN0443,MiFish.0521.5Sqm.Up.3,MiFish,B,174,UDP0174,UDP0174,,521,5Sqm,Up,3,,sample,
5,NGN0444,MiFish.Kangaroo.Run.5,MiFish,B,175,UDP0175,UDP0175,,Kangaroo,Run,5,,,kangaroo,
5,NGN0445,COI.0621.1Prt.Dn.2,COI,B,176,UDP0176,UDP0176,,621,1Prt,Dn,2,,sample,
5,NGN0446,COI.0621.1Prt.Up.1,COI,B,177,UDP0177,UDP0177,,621,1Prt,Up,1,,sample,
5,NGN0447,COI.0621.1Prt.Up.2,COI,B,178,UDP0178,UDP0178,,621,1Prt,Up,2,,sample,
5,NGN0448,COI.0621.3Chk.Dn.2,COI,B,179,UDP0179,UDP0179,,621,3Chk,Dn,2,,sample,
5,NGN0449,COI.0621.3Chk.Dn.3,COI,B,180,UDP0180,UDP0180,,621,3Chk,Dn,3,,sample,
5,NGN0450,COI.0621.4Pad.Dn.1,COI,B,181,UDP0181,UDP0181,,621,4Pad,Dn,1,,tech_rep,
5,NGN0451,COI.0621.4Pad.Dn.2,COI,B,182,UDP0182,UDP0182,,621,4Pad,Dn,2,,sample,
5,NGN0452,COI.0621.4Pad.Up11.2,COI,B,183,UDP0183,UDP0183,,621,4Pad,Up11,2,,sample,
5,NGN0453,COI.0621.5Sqm.Dn.1,COI,B,184,UDP0184,UDP0184,,621,5Sqm,Dn,1,,sample,
5,NGN0454,COI.0621.5Sqm.Up.1,COI,B,185,UDP0185,UDP0185,,621,5Sqm,Up,1,,sample,
5,NGN0455,COI.0621.5Sqm.Up.3,COI,B,186,UDP0186,UDP0186,,621,5Sqm,Up,3,,sample,
5,NGN0456,COI.0621.4Pad.Dn.1.TR2,COI,B,187,UDP0187,UDP0187,,621,4Pad,Dn,1,TR2,tech_rep,
5,NGN0457,COI.0621.4Pad.Dn.1.TR3,COI,B,188,UDP0188,UDP0188,,621,4Pad,Dn,1,TR3,tech_rep,
5,NGN0458,COI.0721.1Prt.Up.3,COI,B,189,UDP0189,UDP0189,,721,1Prt,Up,3,,sample,
5,NGN0459,COI.0721.2Brn.Dn.3,COI,B,190,UDP0190,UDP0190,,721,2Brn,Dn,3,,tech_rep,
5,NGN0460,COI.0721.2Brn.Up.1,COI,B,191,UDP0191,UDP0191,,721,2Brn,Up,1,,sample,
5,NGN0461,COI.0721.3Chk.Up.2,COI,B,192,UDP0192,UDP0192,,721,3Chk,Up,2,,sample,
5,NGN0462,COI.0721.4Pad.Dn.2,COI,A,1,UDP0001,UDP0001,,721,4Pad,Dn,2,,sample,
5,NGN0463,COI.0721.4Pad.Up11.1,COI,A,2,UDP0002,UDP0002,,721,4Pad,Up11,1,,sample,
5,NGN0464,COI.0721.4Pad.Up5.1,COI,A,3,UDP0003,UDP0003,,721,4Pad,Up5,1,,sample,
5,NGN0465,COI.0721.5Sqm.Up.3,COI,A,4,UDP0004,UDP0004,,721,5Sqm,Up,3,,sample,
5,NGN0466,COI.0721.2Brn.Dn.3.TR2,COI,A,5,UDP0005,UDP0005,,721,2Brn,Dn,3,TR2,tech_rep,
5,NGN0467,COI.0721.2Brn.Dn.3.TR3,COI,A,6,UDP0006,UDP0006,,721,2Brn,Dn,3,TR3,tech_rep,
5,NGN0468,COI.0521.2Brn.Dn.1,COI,A,7,UDP0007,UDP0007,,521,2Brn,Dn,1,,sample,
5,NGN0469,COI.0521.3Chk.Up.1,COI,A,8,UDP0008,UDP0008,,521,3Chk,Up,1,,sample,
5,NGN0470,COI.0521.4Pad.Up11.1,COI,A,9,UDP0009,UDP0009,,521,4Pad,Up11,1,,sample,
5,NGN0471,COI.0521.5Sqm.Dn.1,COI,A,10,UDP0010,UDP0010,,521,5Sqm,Dn,1,,sample,
5,NGN0472,COI.0521.5Sqm.Dn.2,COI,A,11,UDP0011,UDP0011,,521,5Sqm,Dn,2,,sample,
5,NGN0473,COI.0521.5Sqm.Dn.3,COI,A,12,UDP0012,UDP0012,,521,5Sqm,Dn,3,,sample,
5,NGN0474,COI.0521.5Sqm.Up.1,COI,A,13,UDP0013,UDP0013,,521,5Sqm,Up,1,,sample,
5,NGN0475,COI.Kangaroo.Run.5,COI,A,14,UDP0014,UDP0014,,Kangaroo,Run,5,,,kangaroo,
5,NGN0476,COI.0521.5Sqm.Up.2.TR2,COI,A,15,UDP0015,UDP0015,,521,5Sqm,Up,2,TR2,tech_rep,
5,NGN0477,COI.0521.5Sqm.Up.2.TR3,COI,A,16,UDP0016,UDP0016,,521,5Sqm,Up,2,TR3,tech_rep,
5,NGN0478,Ac16S.PadUp11.4.0321,Ac16S,A,34,UDP0034,UDP0034,,321,4Pad,Up11,1,1,sample,
5,NGN0479,Ac16S.PadUp11.5.0321,Ac16S,A,35,UDP0035,UDP0035,,321,4Pad,Up11,2,1,sample,
5,NGN0480,Ac16S.PadUp11.6.0321,Ac16S,A,36,UDP0036,UDP0036,,321,4Pad,Up11,3,1,sample,
5,NGN0481,Ac16S.PadUp5.4.0321,Ac16S,A,37,UDP0037,UDP0037,,321,4Pad,Up5,1,1,sample,
5,NGN0482,Ac16S.PadUp5.5.0321,Ac16S,A,38,UDP0038,UDP0038,,321,4Pad,Up5,2,1,sample,
5,NGN0483,Ac16S.PadUp5.6.0321,Ac16S,A,39,UDP0039,UDP0039,,321,4Pad,Up5,3,1,sample,
5,NGN0484,Ac16S.PadUp11.1.0421,Ac16S,A,40,UDP0040,UDP0040,,421,4Pad,Up11,1,1,sample,
5,NGN0485,Ac16S.PadUp11.2.0421,Ac16S,A,41,UDP0041,UDP0041,,421,4Pad,Up11,2,1,sample,
5,NGN0486,Ac16S.PadUp11.3.0421,Ac16S,A,42,UDP0042,UDP0042,,421,4Pad,Up11,3,1,sample,
5,NGN0487,Ac16S.PadUp5.1.0421,Ac16S,A,43,UDP0043,UDP0043,,421,4Pad,Up5,1,1,sample,
5,NGN0488,Ac16S.PadUp5.2.0421,Ac16S,A,44,UDP0044,UDP0044,,421,4Pad,Up5,2,1,sample,
5,NGN0489,Ac16S.PadUp5.3.0421,Ac16S,A,45,UDP0045,UDP0045,,421,4Pad,Up5,3,1,sample,
5,NGN0490,Ac16S.ChkDn1.0321,Ac16S,A,46,UDP0046,UDP0046,,321,3Chk,Dn,1,1,sample,
5,NGN0491,Ac16S.ChkDn2.0321,Ac16S,A,47,UDP0047,UDP0047,,321,3Chk,Dn,2,1,sample,
5,NGN0492,Ac16S.ChkDn3.0321,Ac16S,A,48,UDP0048,UDP0048,,321,3Chk,Dn,3,1,sample,
5,NGN0493,Ac16S.ChkUp1.0321,Ac16S,A,49,UDP0049,UDP0049,,321,3Chk,Up,1,1,sample,
5,NGN0494,Ac16S.ChkUp2.0321,Ac16S,A,50,UDP0050,UDP0050,,321,3Chk,Up,2,1,sample,
5,NGN0495,Ac16S.ChkUp3.0321,Ac16S,A,51,UDP0051,UDP0051,,321,3Chk,Up,3,1,sample,
8,NGN0744,MiFish.0921.2Brn.Dn.2,MiFish,B,97,UDP0097,UDP0097,,921,2Brn,Dn,2,,,0
8,NGN0745,MiFish.0921.2Brn.Dn.3,MiFish,B,98,UDP0098,UDP0098,,921,2Brn,Dn,3,,,0
8,NGN0746,MiFish.0921.2Brn.Up.3,MiFish,B,99,UDP0099,UDP0099,,921,2Brn,Up,3,,,0
8,NGN0747,MiFish.0921.4Pad.Dn.1,MiFish,B,100,UDP0100,UDP0100,,921,4Pad,Dn,1,,,0
8,NGN0748,MiFish.0921.4Pad.Up11.3,MiFish,B,101,UDP0101,UDP0101,,921,4Pad,Up11,3,,,0
8,NGN0749,MiFish.0921.4Pad.Up11.3.TR2,MiFish,B,102,UDP0102,UDP0102,,921,4Pad,Up11,3.TR2,,,0
8,NGN0750,MiFish.0921.4Pad.Up11.3.TR3,MiFish,B,103,UDP0103,UDP0103,,921,4Pad,Up11,3.TR3,,,0
8,NGN0751,MiFish.1021.1Prt.Dn.3,MiFish,B,104,UDP0104,UDP0104,,1021,1Prt,Dn,3,,,0
8,NGN0752,MiFish.1021.3Chk.Up.1,MiFish,B,105,UDP0105,UDP0105,,1021,3Chk,Up,1,,,0
8,NGN0753,MiFish.1021.3Chk.Up.2,MiFish,B,106,UDP0106,UDP0106,,1021,3Chk,Up,2,,,0
8,NGN0754,MiFish.1021.3Chk.Up.3,MiFish,B,107,UDP0107,UDP0107,,1021,3Chk,Up,3,,,0
8,NGN0755,MiFish.1021.4Pad.Up11.3,MiFish,B,108,UDP0108,UDP0108,,1021,4Pad,Up11,3,,,0
8,NGN0756,MiFish.1021.5Sqm.Up.1,MiFish,B,109,UDP0109,UDP0109,,1021,5Sqm,Up,1,,,0
8,NGN0757,MiFish.1121.1Prt.Dn.1,MiFish,B,110,UDP0110,UDP0110,,1121,1Prt,Dn,1,,,0
8,NGN0758,MiFish.1121.1Prt.Up.2,MiFish,B,111,UDP0111,UDP0111,,1121,1Prt,Up,2,,,0
8,NGN0759,MiFish.1121.2Brn.Dn.3,MiFish,B,112,UDP0112,UDP0112,,1121,2Brn,Dn,3,,,0
8,NGN0760,MiFish.1121.2Brn.Up.3,MiFish,B,113,UDP0113,UDP0113,,1121,2Brn,Up,3,,,0
8,NGN0761,MiFish.1121.3Chk.Up.1,MiFish,B,114,UDP0114,UDP0114,,1121,3Chk,Up,1,,,0
8,NGN0762,MiFish.1121.3Chk.Up.2,MiFish,B,115,UDP0115,UDP0115,,1121,3Chk,Up,2,,,0
8,NGN0763,MiFish.1121.4Pad.Up5.2,MiFish,B,116,UDP0116,UDP0116,,1121,4Pad,Up5,2,,,0
8,NGN0764,MiFish.1121.4Pad.Up5.3,MiFish,B,117,UDP0117,UDP0117,,1121,4Pad,Up5,3,,,0
8,NGN0765,MiFish.1121.4Pad.Up5.3.TR2,MiFish,B,118,UDP0118,UDP0118,,1121,4Pad,Up5,3.TR2,,,0
8,NGN0766,MiFish.1121.4Pad.Up5.3.TR3,MiFish,B,119,UDP0119,UDP0119,,1121,4Pad,Up5,3.TR3,,,0
8,NGN0767,MiFish.1221.1Prt.Dn.3,MiFish,B,120,UDP0120,UDP0120,,1221,1Prt,Dn,3,,,0
8,NGN0768,MiFish.1221.1Prt.Up.1,MiFish,B,121,UDP0121,UDP0121,,1221,1Prt,Up,1,,,0
8,NGN0769,MiFish.1221.3Chk.Dn.1,MiFish,B,122,UDP0122,UDP0122,,1221,3Chk,Dn,1,,,0
8,NGN0770,MiFish.1221.3Chk.Dn.2,MiFish,B,123,UDP0123,UDP0123,,1221,3Chk,Dn,2,,,0
8,NGN0771,MiFish.1221.3Chk.Up.3,MiFish,B,124,UDP0124,UDP0124,,1221,3Chk,Up,3,,,0
8,NGN0772,MiFish.1221.4Pad.Dn.2,MiFish,B,125,UDP0125,UDP0125,,1221,4Pad,Dn,2,,,0
8,NGN0773,MiFish.1221.4Pad.Up11.1,MiFish,B,126,UDP0126,UDP0126,,1221,4Pad,Up11,1,,,0
8,NGN0774,MiFish.1221.4Pad.Up11.3,MiFish,B,127,UDP0127,UDP0127,,1221,4Pad,Up11,3,,,0
8,NGN0775,MiFish.1221.4Pad.Up5.2,MiFish,B,128,UDP0128,UDP0128,,1221,4Pad,Up5,2,,,0
