Sample_name,Locus,file1,file2
NGN0510,MiMammal,Locus_MiMammal_MiMammal_0721_1Prt_Dn_2_S15_L001_R1_001.fastq,Locus_MiMammal_MiMammal_0721_1Prt_Dn_2_S15_L001_R2_001.fastq
NGN0511,MiMammal,Locus_MiMammal_MiMammal_0721_1Prt_Dn_3_S16_L001_R1_001.fastq,Locus_MiMammal_MiMammal_0721_1Prt_Dn_3_S16_L001_R2_001.fastq
NGN0512,MiMammal,Locus_MiMammal_MiMammal_0721_2Brn_Dn_2_S17_L001_R1_001.fastq,Locus_MiMammal_MiMammal_0721_2Brn_Dn_2_S17_L001_R2_001.fastq
NGN0513,MiMammal,Locus_MiMammal_MiMammal_0721_2Brn_Up_1_S18_L001_R1_001.fastq,Locus_MiMammal_MiMammal_0721_2Brn_Up_1_S18_L001_R2_001.fastq
NGN0514,MiMammal,Locus_MiMammal_MiMammal_0721_2Brn_Up_3_S19_L001_R1_001.fastq,Locus_MiMammal_MiMammal_0721_2Brn_Up_3_S19_L001_R2_001.fastq
NGN0515,MiMammal,Locus_MiMammal_MiMammal_0721_3Chk_Up_2_S20_L001_R1_001.fastq,Locus_MiMammal_MiMammal_0721_3Chk_Up_2_S20_L001_R2_001.fastq
NGN0516,MiMammal,Locus_MiMammal_MiMammal_0721_3Chk_Up_3_S21_L001_R1_001.fastq,Locus_MiMammal_MiMammal_0721_3Chk_Up_3_S21_L001_R2_001.fastq
NGN0517,MiMammal,Locus_MiMammal_MiMammal_0721_4Pad_Dn_3_S22_L001_R1_001.fastq,Locus_MiMammal_MiMammal_0721_4Pad_Dn_3_S22_L001_R2_001.fastq
NGN0518,MiMammal,Locus_MiMammal_MiMammal_0721_4Pad_Up11_1_S23_L001_R1_001.fastq,Locus_MiMammal_MiMammal_0721_4Pad_Up11_1_S23_L001_R2_001.fastq
NGN0519,MiMammal,Locus_MiMammal_MiMammal_0721_4Pad_Up5_2_S24_L001_R1_001.fastq,Locus_MiMammal_MiMammal_0721_4Pad_Up5_2_S24_L001_R2_001.fastq
NGN0520,MiMammal,Locus_MiMammal_MiMammal_0721_5Sqm_Dn_3_S25_L001_R1_001.fastq,Locus_MiMammal_MiMammal_0721_5Sqm_Dn_3_S25_L001_R2_001.fastq
NGN0521,MiMammal,Locus_MiMammal_MiMammal_0721_5Sqm_Up_2_S26_L001_R1_001.fastq,Locus_MiMammal_MiMammal_0721_5Sqm_Up_2_S26_L001_R2_001.fastq
NGN0522,MiMammal,Locus_MiMammal_MiMammal_0521_2Brn_Dn_3_S27_L001_R1_001.fastq,Locus_MiMammal_MiMammal_0521_2Brn_Dn_3_S27_L001_R2_001.fastq
NGN0523,MiMammal,Locus_MiMammal_MiMammal_0521_3Chk_Dn_1_S28_L001_R1_001.fastq,Locus_MiMammal_MiMammal_0521_3Chk_Dn_1_S28_L001_R2_001.fastq
NGN0524,MiMammal,Locus_MiMammal_MiMammal_0521_3Chk_Up_2_S29_L001_R1_001.fastq,Locus_MiMammal_MiMammal_0521_3Chk_Up_2_S29_L001_R2_001.fastq
NGN0525,MiMammal,Locus_MiMammal_MiMammal_0521_4Pad_Up11_2_S30_L001_R1_001.fastq,Locus_MiMammal_MiMammal_0521_4Pad_Up11_2_S30_L001_R2_001.fastq
NGN0526,MiMammal,Locus_MiMammal_MiMammal_0521_4Pad_Up11_3_S31_L001_R1_001.fastq,Locus_MiMammal_MiMammal_0521_4Pad_Up11_3_S31_L001_R2_001.fastq
NGN0527,MiMammal,Locus_MiMammal_MiMammal_Kangaroo_Run_6_S32_L001_R1_001.fastq,Locus_MiMammal_MiMammal_Kangaroo_Run_6_S32_L001_R2_001.fastq
